id,organization_id,name,species,sex,estimated_birth_date,intake_date,intake_source,status,priority,action_needed,description,microchip_number,primary_photo_url,adoption_profile_url,internal_notes,current_foster_id,created_at,updated_at,birthdate_source,estimated_age_value,estimated_age_unit,estimated_age_as_of,breed_id,breed_text,is_mixed_breed,litter_id
203a4e10-ab3f-4472-862c-d1b7dcffe122,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bubbles,Dog,Male,2024-06-30,2025-06-08,Owner surrender,medical,normal,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-06-08T15:38:13.978Z,2025-06-24T00:41:04.978Z,estimated_birthdate,,,,1da934a3-9d57-4e7e-8ac0-15b1ea3e1ead,,false,
a12bfc57-4c02-41e4-945e-bc0fe8466313,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jack,Cat,Male,2016-03-18,2026-03-16,Saving Grace,fostered,needs_attention,,"Orange tabby, loves laps and naps.",,,,,,2026-03-16T08:38:13.978Z,2026-03-24T16:09:26.978Z,estimated_age,10,years,2026-03-16,,,false,
5a5c0dff-4367-4164-8aac-a850a29cddad,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jerry,Cat,Unknown,2011-01-08,2025-07-15,Found - good Samaritan,fostered,urgent,,"Calico, talkative and curious.",982509964253986,,,,,2025-07-15T15:38:13.978Z,2025-08-01T21:31:55.978Z,estimated_birthdate,,,,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
48cf1415-86d5-4cae-8d15-7dfb1046323b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squish,Cat,Unknown,2017-07-18,2025-07-16,Animal Control,fostered,normal,,Solid black with green eyes.,,,,,,2025-07-16T11:38:13.978Z,2025-08-04T21:31:38.978Z,estimated_age,8,years,2025-07-16,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
6963fc0a-31a6-48d0-a0d1-0012a6d6ef1b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Noodle,Dog,Female,2025-04-16,2025-04-30,Stray,intake,normal,,"Shy at first, warms up quickly with patience.",,,,,,2025-04-30T11:38:13.978Z,2025-05-05T16:04:15.978Z,estimated_age,14,days,2025-04-30,1d715535-f9cd-45e3-96e4-68cf76c62039,,false,
2328a252-cad1-4d54-9f35-faee3ffec43b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Toby,Cat,Female,2024-04-05,2026-03-26,Owner surrender,fostered,normal,,"Feral when trapped, slowly socializing in foster.",909047072011744,,,,,2026-03-26T11:38:13.978Z,2026-04-06T15:09:28.978Z,estimated_age,24,months,2026-03-26,17399b44-8cad-4370-8ad0-497ffdeea46d,,false,
a6129320-53b3-422a-9b3f-f8149a16060d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sophie,Cat,Unknown,2023-09-21,2025-08-10,Returned adoption,hold,needs_attention,,FIV+ — indoor-only home required.,,,,,,2025-08-10T12:38:13.978Z,2025-08-25T10:08:35.978Z,estimated_birthdate,,,,,,false,
84b785c9-fc19-479d-bf64-1dc323073511,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Duffy,Cat,Unknown,2016-04-04,2026-01-19,Surrender,fostered,normal,,Solid black with green eyes.,932508136808173,,,,,2026-01-19T14:38:13.978Z,2026-02-09T13:58:03.978Z,estimated_birthdate,,,,fa9f0a12-5eae-4925-91d9-a9581a53081b,,false,
baee7487-c9fa-4554-ad81-61d6b84cf29e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Duffy,Dog,Female,2019-08-25,2025-07-30,Found - good Samaritan,fostered,normal,,Loud chewer of toys. Otherwise impeccable manners.,,,,,,2025-07-30T13:38:13.978Z,2025-08-13T16:08:24.978Z,exact_birthdate,,,,b444bf73-5259-40e2-adf4-dd0a587845e1,,true,
5baf3dfa-fd71-4fda-b47f-96d400109f6c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pickle,Cat,Male,2025-07-23,2025-10-01,Surrender,medical,normal,,"Calico, talkative and curious.",,,,,,2025-10-01T14:38:13.978Z,2025-10-20T19:48:56.978Z,estimated_age,10,weeks,2025-10-01,26de76c1-1d54-4aa2-abff-c7b5f4d81c48,,false,
02de5412-46c5-40d1-bd6e-e5a1e97578d1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sophie,Cat,Female,2021-05-25,2026-05-24,Surrender,intake,normal,,FIV+ — indoor-only home required.,,,,,,2026-05-24T09:38:13.978Z,2026-06-02T23:44:34.978Z,estimated_age,5,years,2026-05-24,,,false,
81d89b53-59f0-4fcb-8bbc-ac8040ccbd7d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tucker,Cat,Male,2025-01-21,2025-02-07,Found - good Samaritan,fostered,needs_attention,,"Black, friendly and playful.",,,,,,2025-02-07T07:38:13.978Z,2025-02-13T16:29:07.978Z,estimated_age,17,days,2025-02-07,,,false,
6c1d25f4-8679-4201-8559-dab0f2a0dca9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Storm,Dog,Female,2024-01-03,2025-06-26,Owner surrender,fostered,normal,,"Shy at first, warms up quickly with patience.",,,,,,2025-06-26T10:38:13.978Z,2025-07-04T19:51:52.978Z,estimated_age,18,months,2025-06-26,,Shepherd mix,true,
75e940f7-2da8-477e-ac7e-4ec3304dcb06,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lady Marmalade,Cat,Male,2012-08-17,2025-10-26,Owner surrender,fostered,urgent,,Bonded pair — needs to be adopted together.,,,,,,2025-10-26T14:38:13.978Z,2025-10-27T05:42:55.978Z,exact_birthdate,,,,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
d57ae134-93f7-46ff-b30d-499fe9d91476,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cherry,Cat,Female,2024-10-28,2024-12-16,TNR clinic intake,intake,normal,,,974980306710349,,,,,2024-12-16T15:38:13.978Z,2025-01-06T04:12:36.978Z,estimated_age,7,weeks,2024-12-16,,DSH,true,
3937a586-f06c-44ce-ab22-3e6ec87b8b50,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wiggles,Cat,Male,2019-11-01,2025-10-23,Stray,medical,needs_attention,,FIV+ — indoor-only home required.,,,,,,2025-10-23T07:38:13.978Z,2025-11-05T21:45:18.978Z,exact_birthdate,,,,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
73c0fca4-6a58-486c-878f-666849c81c4d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cappuccino,Cat,Female,2025-05-31,2025-06-28,Owner surrender,intake,needs_attention,,Senior cat looking for a quiet home.,905899798122933,,,,,2025-06-28T14:38:13.978Z,2025-07-11T12:50:00.978Z,estimated_age,4,weeks,2025-06-28,3e51b819-8acd-4187-a451-a92529406ed3,,false,
a8eea47f-a150-432b-b80d-0debdd71f835,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tequila,Cat,Unknown,2019-04-12,2026-04-10,Returned adoption,adoptable,urgent,,Bonded pair — needs to be adopted together.,,,https://www.petfinder.com/cat/tequila-68532/,,,2026-04-10T14:38:13.978Z,2026-04-10T18:28:38.978Z,estimated_age,7,years,2026-04-10,1ffdbfbd-432f-4597-9883-7339337b1e8c,,true,
6157c44c-c53f-4b7f-8835-4d250b201a1b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Frost,Dog,Male,2015-06-12,2025-09-20,Found - good Samaritan,adoptable,normal,,Loud chewer of toys. Otherwise impeccable manners.,,,,,,2025-09-20T09:38:13.978Z,2025-10-07T10:11:36.978Z,estimated_birthdate,,,,1da934a3-9d57-4e7e-8ac0-15b1ea3e1ead,,false,
d93ccc75-13e3-4a6a-aecb-5a84c147429d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squish,Cat,Unknown,2024-01-03,2025-06-26,Returned adoption,intake,normal,,"Tabby, very affectionate once trust is earned.",,,,,,2025-06-26T07:38:13.978Z,2025-07-09T13:35:45.978Z,estimated_age,18,months,2025-06-26,1ffdbfbd-432f-4597-9883-7339337b1e8c,,true,
3504b811-14ee-4072-a948-102d2c6489de,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pluto,Cat,Female,2025-05-22,2025-08-20,Found - good Samaritan,medical,normal,,"Feral when trapped, slowly socializing in foster.",,,,,,2025-08-20T13:38:13.978Z,2025-08-27T14:14:45.978Z,estimated_age,3,months,2025-08-20,,,false,
6dba199f-422a-4538-8ac9-6322fdbdbeaa,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Boomer,Cat,Unknown,2009-02-25,2025-02-21,Stray,intake,critical,,Solid black with green eyes.,954695090725319,,,,,2025-02-21T14:38:13.978Z,2025-03-08T05:49:21.978Z,estimated_age,16,years,2025-02-21,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
eb5496a8-af18-4df7-b81a-796917cb88a4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Major,Dog,Male,2024-01-16,2025-04-11,Animal Control,adoptable,normal,,,935893595289671,,https://www.petfinder.com/cat/major-69690/,Vaccines on file from previous shelter.,,2025-04-11T11:38:13.978Z,2025-04-20T16:54:23.978Z,estimated_birthdate,,,,,Heeler mix,true,
f3967a47-a165-4dcc-983d-2e9bb4728065,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cupcake,Cat,Female,2025-02-05,2025-08-04,Transfer,medical,normal,,Solid black with green eyes.,950584057148080,,,,,2025-08-04T15:38:13.978Z,2025-08-08T20:00:16.978Z,estimated_age,6,months,2025-08-04,677c1b27-f593-4a96-b3b9-90cdad659f6c,,false,
61c5e2a0-39f2-4938-806b-b61056b70366,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Biscuit,Cat,Male,2025-04-21,2025-05-02,Owner surrender,fostered,normal,,,,,,,,2025-05-02T07:38:13.978Z,2025-05-21T19:18:51.978Z,estimated_age,11,days,2025-05-02,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
05cb5385-d0f3-40cb-9756-98800ca260e8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bella,Cat,Female,2009-12-06,2025-07-12,Animal Control,adoptable,urgent,,FIV+ — indoor-only home required.,957855698566185,,https://www.petfinder.com/cat/bella-95501/,,,2025-07-12T15:38:13.978Z,2025-07-18T23:01:47.978Z,estimated_birthdate,,,,fbd65595-09f4-41fc-a6bf-1b9e14ee51da,,false,
994b3e89-e5d1-4f0a-887b-9882a8e79bd1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pepper,Cat,Male,2023-04-17,2025-01-06,Surrender,fostered,normal,,Tortie with classic tortitude.,,,,,,2025-01-06T13:38:13.978Z,2025-01-12T22:50:05.978Z,estimated_age,21,months,2025-01-06,cc2503c9-4628-4f9e-a24e-cc61dc164e86,,false,
5dcabf87-e9f6-4025-9cae-b0770ed74c12,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Loki,Dog,Male,2025-07-26,2025-09-13,Trapped,adopted,normal,,Loves car rides and morning walks.,,,,,,2025-09-13T09:38:13.978Z,2025-09-18T07:30:59.978Z,estimated_age,7,weeks,2025-09-13,433cb5e7-90d9-4c47-972c-57f15e8b0b95,,false,
004e7288-6071-4d7f-8123-554a08179009,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Gouda,Dog,Male,2015-12-18,2026-05-02,Owner surrender,deceased,normal,,Selective with other dogs; would do best as the only pet.,966930881434585,,,,,2026-05-02T15:38:13.978Z,2026-05-18T19:04:01.978Z,estimated_birthdate,,,,a52e8d30-b090-4dfa-be76-ac369e09c235,,false,
ef0a0ee3-b79f-40de-8325-a1997a373d56,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sir Reginald,Dog,Female,2016-07-07,2025-09-04,Animal Control,adoptable,normal,,Anxious in new environments; thrives on routine.,,,https://www.petfinder.com/cat/sir reginald-58635/,,,2025-09-04T14:38:13.978Z,2025-09-11T11:37:12.978Z,exact_birthdate,,,,0c1b99bf-76d9-4b36-8a35-8b25ccc86c14,,false,
7a82f026-748c-4ab8-a47a-8526c9621a34,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bluto,Dog,Female,2025-11-16,2026-01-04,Stray,medical,normal,,Loud chewer of toys. Otherwise impeccable manners.,,,,,,2026-01-04T10:38:13.978Z,2026-01-26T02:50:31.978Z,estimated_age,7,weeks,2026-01-04,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
4ad7563f-51ef-4a77-a98c-c5164b0c21cf,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cloud,Cat,Female,2019-07-24,2025-06-17,Owner surrender,fostered,normal,,"Orange tabby, loves laps and naps.",,,,,,2025-06-17T15:38:13.978Z,2025-07-08T18:14:11.978Z,estimated_birthdate,,,,17399b44-8cad-4370-8ad0-497ffdeea46d,,false,
ddd43591-dea6-483b-a35a-0694af4a041e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sergeant,Cat,Female,2015-08-14,2025-05-24,Returned adoption,hold,normal,,"Orange tabby, loves laps and naps.",,,,,,2025-05-24T14:38:13.978Z,2025-06-12T15:26:13.978Z,estimated_birthdate,,,,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
b356c0b2-8ce7-4eae-a5ce-cc482580a3e5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Maggie,Dog,Male,2021-12-29,2024-12-28,TNR clinic intake,intake,normal,,"Very food-motivated, easy to train.",,,,,,2024-12-28T09:38:13.978Z,2025-01-07T13:19:14.978Z,estimated_age,3,years,2024-12-28,,Heeler mix,true,
f88112bf-e351-4222-abb1-385ca745f8d7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Comet,Dog,Male,2022-04-18,2025-09-22,Owner surrender,fostered,normal,,"Very food-motivated, easy to train.",,,,,,2025-09-22T09:38:13.978Z,2025-10-10T14:12:49.978Z,exact_birthdate,,,,ffaa2d98-44a5-45ed-97e2-5022a998603a,,false,
ac7cfc7e-9516-4d26-b8f5-ce88e8bf3630,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Neptune,Cat,Male,2025-03-08,2026-04-02,Owner surrender,hold,normal,,Solid black with green eyes.,,,,,,2026-04-02T12:38:13.978Z,2026-04-23T10:23:32.978Z,estimated_age,13,months,2026-04-02,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
b2c0ac1c-8a27-4eee-946a-79f451429b93,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Parsley,Cat,Female,2023-12-01,2025-06-07,Surrender,adoptable,normal,,"Feral when trapped, slowly socializing in foster.",925261050761444,,https://www.petfinder.com/cat/parsley-45001/,,,2025-06-07T13:38:13.978Z,2025-06-26T15:56:43.978Z,estimated_birthdate,,,,,Tortie,true,
6b2ae334-8902-4d2f-a734-fc3a40cb767e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Willow,Dog,Female,2023-02-01,2025-01-31,Trapped,fostered,normal,,Heartworm positive — undergoing treatment.,,,,,,2025-01-31T07:38:13.978Z,2025-02-11T21:45:14.978Z,estimated_age,2,years,2025-01-31,3d80f4c9-8bb5-4de3-a4bf-671236105f38,,false,
a03dfbe4-4ffb-4b7c-b27b-6ebd9e98fbe2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mozzarella,Cat,Male,2018-01-09,2026-01-07,Transfer,deceased,critical,,"Orange tabby, loves laps and naps.",,,,History of skin allergies; document any flare-ups.,,2026-01-07T09:38:13.978Z,2026-01-27T13:56:33.978Z,estimated_age,8,years,2026-01-07,,DLH,true,
a0345bb0-916d-4ff3-972b-9a47282aaa63,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Duffy,Dog,Female,2012-12-29,2025-08-06,Owner surrender,medical,normal,,Heartworm positive — undergoing treatment.,,,,,,2025-08-06T10:38:13.978Z,2025-08-10T02:38:33.978Z,estimated_birthdate,,,,ffaa2d98-44a5-45ed-97e2-5022a998603a,,false,
1824c8c7-a312-4790-9405-9ceb88516d0b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Saturn,Cat,Female,2025-05-01,2025-10-28,Trapped,adopted,normal,,Loves other cats; would do best in a multi-cat home.,,,,,,2025-10-28T12:38:13.978Z,2025-11-09T21:56:54.978Z,estimated_age,6,months,2025-10-28,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
0c95b98f-f977-467d-a63d-0836ef440714,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Patches,Dog,Male,2024-11-15,2025-09-11,Stray,fostered,normal,,Senior — looking for a calm retirement home.,987308099919464,,,,,2025-09-11T10:38:13.978Z,2025-09-21T13:05:38.978Z,estimated_age,10,months,2025-09-11,1d715535-f9cd-45e3-96e4-68cf76c62039,,false,
6ec5a472-5de7-4810-87a9-6d638128b5d3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Boots,Cat,Male,2024-11-16,2024-12-14,TNR clinic intake,fostered,needs_attention,,"Calico, talkative and curious.",,,,,,2024-12-14T13:38:13.978Z,2024-12-27T18:57:31.978Z,estimated_age,4,weeks,2024-12-14,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
62b7e2f5-b056-424f-a37b-85a8532f99ac,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bubba,Cat,Female,2026-01-26,2026-02-16,Surrender,fostered,normal,,"Calico, talkative and curious.",,,,Microchip pending — schedule at next clinic.,,2026-02-16T08:38:13.978Z,2026-03-07T01:45:19.978Z,estimated_age,21,days,2026-02-16,17399b44-8cad-4370-8ad0-497ffdeea46d,,false,
9bfbdd95-3737-4d8c-a367-8882a2413143,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jack,Cat,Male,2022-01-03,2025-07-27,Trapped,fostered,normal,,Senior cat looking for a quiet home.,945252478212118,,,,,2025-07-27T11:38:13.978Z,2025-08-16T23:45:46.978Z,estimated_birthdate,,,,,,false,
50cfb206-23be-4b6a-9c0f-95d56d72c51f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ares,Dog,Female,2013-03-05,2026-03-02,Surrender,fostered,normal,,Bonded pair — needs to be adopted with a sibling.,974762832039501,,,Skittish around tall men; pair with a calm female adopter.,,2026-03-02T11:38:13.978Z,2026-03-13T12:13:09.978Z,estimated_age,13,years,2026-03-02,bf4cd657-45c3-4266-93c9-2f9c294fce60,,false,
d9f91644-f849-47ee-b4fe-844fd97b80b6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Relish,Dog,Female,2018-03-08,2025-05-28,Transfer,hold,normal,,Loud chewer of toys. Otherwise impeccable manners.,990209186642663,,,,,2025-05-28T07:38:13.978Z,2025-06-19T00:03:17.978Z,estimated_birthdate,,,,f6647518-aefa-4f3e-b6e8-1fe3e3020f47,,false,
b05abd1c-3658-4acd-8942-d0c4bf627ebe,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Stella,Dog,Male,2018-09-22,2025-03-03,Found - good Samaritan,medical,normal,,Anxious in new environments; thrives on routine.,,,,,,2025-03-03T08:38:13.978Z,2025-03-15T00:14:20.978Z,estimated_birthdate,,,,400b7bb6-1f7b-4234-8d8c-1ce1ec9b78d1,,false,
cd51e6a6-88f2-4f89-996a-72b329a50cd8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tucker,Cat,Male,2023-01-21,2024-12-11,Transfer,fostered,needs_attention,,"Tabby, very affectionate once trust is earned.",,,,,,2024-12-11T08:38:13.978Z,2024-12-31T09:50:43.978Z,estimated_age,23,months,2024-12-11,26de76c1-1d54-4aa2-abff-c7b5f4d81c48,,false,
09c3c1f4-800e-4e1f-8576-0a72f30e48f0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ranger,Cat,Female,2024-11-14,2024-12-10,Owner surrender,intake,urgent,,"Tuxedo, dignified and reserved.",939595571592682,,,,,2024-12-10T07:38:13.978Z,2024-12-26T17:41:45.978Z,estimated_age,26,days,2024-12-10,,Tortie,true,
ee451dfa-9c18-4b04-bf51-2650cd2fdab7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hermes,Dog,Female,2021-11-15,2025-08-10,Surrender,intake,urgent,,Heartworm positive — undergoing treatment.,950785120817366,,,,,2025-08-10T12:38:13.978Z,2025-09-01T10:45:36.978Z,estimated_birthdate,,,,,,false,
2bb1dd49-07d3-4d56-83af-4196aacc8142,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Boots,Dog,Female,2023-12-24,2025-12-13,Bottle baby (orphan),medical,critical,,Selective with other dogs; would do best as the only pet.,911788628346752,,,Watch food intake — tends to overeat.,,2025-12-13T12:38:13.978Z,2026-01-02T07:42:15.978Z,estimated_age,24,months,2025-12-13,f9156c43-5d1f-4a4b-9a4e-aa1c76bd5ec9,,false,
298338d3-f892-41a8-a8fd-d4316eb5df75,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squirt,Cat,Female,2025-03-04,2026-03-04,Stray,adoptable,normal,,Tortie with classic tortitude.,952834418484708,,,,,2026-03-04T07:38:13.978Z,2026-03-25T13:28:50.978Z,estimated_age,1,years,2026-03-04,cc2503c9-4628-4f9e-a24e-cc61dc164e86,,false,
9b245a92-4353-400c-987f-71cfefcfa360,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bandit,Cat,Female,2026-02-26,2026-03-19,Trapped,medical,normal,,Senior cat looking for a quiet home.,,,,,,2026-03-19T14:38:13.978Z,2026-04-07T06:48:24.978Z,estimated_age,3,weeks,2026-03-19,,,false,
184bf977-f1b2-4ca8-8142-770b30f4cc82,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Boots,Cat,Female,2024-11-13,2024-12-25,,adoptable,critical,,,,,https://www.petfinder.com/cat/boots-79224/,,,2024-12-25T11:38:13.978Z,2024-12-31T08:34:14.978Z,estimated_age,6,weeks,2024-12-25,,,false,
5fbae1e7-5df6-4761-bf0c-da921e565f9e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Marshmallow,Dog,Female,2025-02-18,2026-03-15,Stray,medical,needs_attention,,Anxious in new environments; thrives on routine.,,,,,,2026-03-15T11:38:13.978Z,2026-03-24T05:34:32.978Z,estimated_age,13,months,2026-03-15,4c6f8b58-5a6f-4942-8b22-27a561950d75,,false,
cb7f23b1-1ebf-4d3c-8d4a-69ba5b0fb59c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pickle,Dog,Male,2025-04-23,2025-05-07,Bottle baby (orphan),intake,normal,,Loud chewer of toys. Otherwise impeccable manners.,902861900446936,,,,,2025-05-07T11:38:13.978Z,2025-05-14T21:30:05.978Z,estimated_age,2,weeks,2025-05-07,2961f43f-228a-4ef6-bc34-41a1df6cf11a,,false,
0b02ca47-e201-4a5c-b608-da766ce35255,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bluto,Dog,Female,2022-03-21,2025-03-01,Bottle baby (orphan),fostered,normal,,Heartworm positive — undergoing treatment.,967750168705591,,,,,2025-03-01T07:38:13.978Z,2025-03-12T04:24:59.978Z,estimated_birthdate,,,,1da934a3-9d57-4e7e-8ac0-15b1ea3e1ead,,false,
7f90e1e2-1650-44c7-81c8-f87e797f1310,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Luna,Dog,Female,2015-11-02,2025-04-09,Owner surrender,intake,normal,,"Recovering from leg injury, will need follow-up vet care.",,,,,,2025-04-09T11:38:13.978Z,2025-04-27T20:10:55.978Z,estimated_birthdate,,,,c5f104ae-13e8-4864-8a9a-791f7eddcddd,,true,
ec4149f1-8ddf-4cb8-9fbd-10efe8dca963,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Misty,Dog,Female,2025-06-28,2025-09-13,Trapped,intake,critical,,Selective with other dogs; would do best as the only pet.,,,,,,2025-09-13T15:38:13.978Z,2025-09-14T08:59:35.978Z,estimated_age,11,weeks,2025-09-13,c824de25-254a-4f30-851a-0cd80c5308c3,,false,
766f779a-b6f3-45db-b434-c150a064e84b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosie,Dog,Male,2018-04-07,2025-11-15,Returned adoption,adoptable,urgent,,Anxious in new environments; thrives on routine.,926893399246968,,https://www.petfinder.com/cat/rosie-73896/,,,2025-11-15T08:38:13.978Z,2025-11-20T11:47:01.978Z,estimated_birthdate,,,,,,false,
e1252828-db84-4885-8d90-ead884793b9a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pepper,Cat,Male,2016-08-11,2025-08-09,Owner surrender,intake,normal,,"Tabby, very affectionate once trust is earned.",902458129400387,,,,,2025-08-09T11:38:13.978Z,2025-08-15T15:13:23.978Z,estimated_age,9,years,2025-08-09,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
af0a8705-3898-4b86-abb7-aaf9c187230a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Dumpling,Cat,Unknown,2024-12-02,2024-12-26,Found - good Samaritan,fostered,normal,,"Feral when trapped, slowly socializing in foster.",,,,,,2024-12-26T12:38:13.978Z,2024-12-28T02:10:19.978Z,estimated_age,24,days,2024-12-26,,DLH,true,
d526a1f1-a636-466c-826a-0c06da2d0197,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sky,Dog,Female,2024-08-05,2025-07-01,Trapped,adopted,normal,,Selective with other dogs; would do best as the only pet.,931120795884169,,,,,2025-07-01T07:38:13.978Z,2025-07-23T07:02:01.978Z,estimated_age,11,months,2025-07-01,b81c8483-9a5a-4c66-9d5f-30e2859c6d0f,,false,
9f018954-52ae-4033-a194-5e4b8e8f05ad,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Windy,Cat,Unknown,2026-01-04,2026-03-29,Stray,medical,normal,,Senior cat looking for a quiet home.,982522827523760,,,,,2026-03-29T11:38:13.978Z,2026-04-19T23:17:55.978Z,estimated_age,12,weeks,2026-03-29,26de76c1-1d54-4aa2-abff-c7b5f4d81c48,,false,
b21535e5-58e6-40da-9e61-af5eb599d6cd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sadie,Dog,Male,2012-02-28,2025-02-24,Stray,fostered,urgent,,"Very food-motivated, easy to train.",,,,,,2025-02-24T07:38:13.978Z,2025-02-25T10:27:40.978Z,estimated_age,13,years,2025-02-24,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
1aba555c-df86-4738-b6f6-05ee79cae01d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Venus,Dog,Male,2025-08-08,2025-08-15,Stray,intake,normal,,"Shy at first, warms up quickly with patience.",998960359344258,,,,,2025-08-15T08:38:13.978Z,2025-08-29T19:07:43.978Z,estimated_age,1,weeks,2025-08-15,a6daae22-1b55-4821-b192-9937831cf031,,true,
332ca057-d4b3-4bc3-acc9-3361666ca0c3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cappuccino,Cat,Male,2014-03-23,2025-01-19,Animal Control,hold,normal,,,,,,Litter buddy ID: see related animals.,,2025-01-19T07:38:13.978Z,2025-01-28T00:03:07.978Z,estimated_birthdate,,,,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
3b6fc52a-5ad6-475b-bc3e-58728f05def7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Juno,Cat,Female,2011-08-18,2025-08-14,Saving Grace,intake,normal,,FIV+ — indoor-only home required.,999278918912168,,,,,2025-08-14T12:38:13.978Z,2025-08-23T09:59:00.978Z,estimated_age,14,years,2025-08-14,26de76c1-1d54-4aa2-abff-c7b5f4d81c48,,false,
